client_id,recency,frequency,monetary,cluster,predicted_ltv
user_4396,101,7,236714,2,4553582.290076335
user_4398,131,6,199081,0,2670900.372670808
user_4399,34,8,225870,2,10164150.0
user_440,115,7,262104,2,4555186.758620689
user_4400,4,10,307726,2,32582752.94117647
user_4401,328,3,96961,3,292508.0446927374
user_4402,64,9,262904,2,9061797.446808511
user_4403,81,8,176243,2,4572791.3513513515
user_4404,12,10,280037,2,24003171.42857143
user_4405,56,9,233057,2,8780286.976744186
user_4406,137,6,164285,0,2124883.8323353296
user_4407,147,4,69460,3,565098.3050847457
user_4408,61,6,123031,0,2920296.263736264
user_4409,766,1,14691,1,6644.170854271357
user_441,37,7,175620,0,6605408.955223881
user_4410,298,4,102048,3,448015.60975609755
user_4411,164,4,69513,3,515972.78350515466
user_4412,186,6,201990,0,2019900.0
user_4413,312,3,92741,3,292866.31578947365
user_4414,91,7,165619,0,3449255.2066115704
user_4415,41,8,231354,2,9384500.281690141
user_4416,100,9,285383,2,7112622.46153846
user_4417,262,9,167080,2,1853901.369863014
user_4418,83,3,87827,3,839408.4955752213
user_4419,11,4,76646,3,2691957.073170732
user_442,264,2,58116,3,142324.89795918367
user_4420,118,3,83717,3,610907.8378378378
user_4421,293,3,83890,3,280499.07120743033
user_4422,410,5,91145,1,372865.9090909091
user_4423,25,5,162943,0,5332680.0
user_4424,421,3,73170,1,175218.62527716186
user_4425,259,1,28027,3,34912.525951557094
user_4426,6,4,117313,0,4692520.0
user_4428,74,9,265495,2,8271190.384615384
user_4429,37,8,203510,2,8747892.537313433
user_443,464,4,122736,1,357772.95546558703
user_4430,45,5,121821,0,2923704.0
user_4431,262,4,85008,3,419217.5342465754
user_4432,132,6,59423,0,792306.6666666666
user_4433,47,9,285508,2,12013583.376623377
user_4434,162,5,140321,0,1315509.375
user_4436,25,3,88791,3,1743532.3636363635
user_4437,40,3,58547,3,903296.5714285716
user_4438,75,6,212559,0,4372642.285714285
user_4439,200,4,86261,3,540068.8695652174
user_444,30,10,176351,2,10581060.0
user_4440,85,1,41424,3,129675.13043478261
user_4441,192,6,139031,0,1352734.054054054
user_4442,5,9,163131,2,15101269.714285713
user_4443,28,6,78857,0,2936743.4482758623
user_4444,145,6,120174,0,1483290.5142857144
user_4445,45,9,167192,2,7222694.4
user_4446,123,9,248381,2,5259832.941176471
user_4447,201,6,183476,0,1715619.7402597403
user_4448,144,10,318333,2,6586200.0
user_4449,402,3,53730,1,134325.0
user_445,118,6,157826,0,2303406.486486486
user_4450,28,8,222295,2,11038096.551724138
user_4451,494,3,95581,1,196999.0076335878
user_4452,262,3,47089,3,174164.79452054796
user_4453,111,3,25968,3,198903.82978723405
user_4454,354,4,144049,3,540183.75
user_4455,165,9,303176,2,5037385.846153846
user_4456,62,10,235435,2,9212673.913043479
user_4457,427,1,27518,1,21677.199124726478
user_4458,252,7,142054,0,1269418.7234042552
user_446,74,5,152443,0,2638436.5384615385
user_4461,190,4,86982,3,569336.7272727273
user_4462,15,6,154727,0,7426896.0
user_4463,703,2,20754,1,20385.92087312415
user_4464,141,4,85888,3,723267.3684210526
user_4465,239,7,151875,0,1422769.5167286245
user_4466,475,1,42221,1,30098.13861386138
user_4467,19,5,85431,0,3138281.6326530613
user_4468,33,2,67153,3,767462.8571428572
user_4469,24,8,241536,2,12881920.0
user_447,370,2,24609,1,44296.2
user_4470,122,7,128516,0,2130660.0
user_4471,95,8,227467,2,5240839.680000001
user_4472,22,3,116138,3,2412096.923076923
user_4473,109,4,100918,3,1045481.438848921
user_4474,260,2,71939,3,178607.1724137931
user_4475,93,1,15449,3,45216.585365853665
user_4476,175,10,324592,2,5700152.195121951
user_4477,46,8,230363,2,8729545.263157895
user_4478,70,2,44773,3,322365.6
user_4479,168,3,36055,3,196663.63636363638
user_448,521,2,40864,1,53397.604355716874
user_4480,512,4,64667,1,171809.00369003692
user_4481,48,10,306007,2,14123400.0
user_4483,102,4,72717,3,793276.3636363635
user_4484,480,1,49408,1,34876.23529411765
user_4485,59,9,187040,2,6809096.629213483
user_4486,238,8,220647,2,2371131.9402985075
user_4487,72,9,178522,2,5670698.823529412
user_4489,126,8,233412,2,4309144.615384615
user_449,16,7,174617,0,9565974.782608697
user_4490,742,1,10667,1,4974.248704663212
user_4491,159,9,296673,2,5085822.857142857
user_4492,605,1,16699,1,9467.149606299212
user_4493,20,6,134761,0,5821675.2
user_4494,21,10,275363,2,19437388.23529412
user_4495,41,8,159769,0,6480770.704225352
user_4496,15,4,97855,0,3131360.0
user_4497,44,5,163326,0,3972794.5945945946
user_4498,769,1,45282,1,20402.403003754695
user_4499,46,6,172166,0,4893138.947368422
user_45,421,4,53197,1,169852.9490022173
user_4500,150,3,89917,3,539502.0
user_4501,447,3,79552,1,180117.7358490566
user_4502,240,9,257481,2,3089772.0
user_4503,49,2,89038,3,811485.5696202532
user_4504,35,10,232099,2,12854713.846153844
user_4505,238,2,32824,3,88183.88059701493
user_4506,124,9,316750,2,6664090.909090908
user_4507,12,7,220836,2,13250160.0
user_4509,438,1,40517,1,31166.923076923078
user_4510,269,4,96657,3,465505.28428093647
user_4511,162,5,124590,0,1168031.25
user_4512,184,5,113543,0,955034.5794392523
user_4513,41,8,283825,2,11512901.408450704
user_4514,167,10,334362,2,6110168.527918782
user_4515,145,4,106705,3,878029.7142857143
user_4516,120,6,123383,0,1776715.2
user_4517,211,9,223677,2,3007109.875518672
user_4519,169,3,84460,3,458375.8793969849
user_452,463,3,84790,1,185746.8559837728
user_4520,66,5,119741,0,2245143.75
user_4521,752,1,24135,1,11110.74168797954
user_4522,202,6,168903,0,1572545.1724137932
user_4523,533,1,6383,1,4081.492007104796
user_4524,489,1,34838,1,24165.08670520231
user_4525,92,8,234803,2,5542890.491803279
user_4526,115,4,55893,3,555075.3103448275
user_4527,194,4,52233,3,335783.5714285714
user_4528,116,10,282452,2,6964569.863013698
user_4529,74,6,175811,0,3651459.2307692305
user_453,371,1,48205,1,43276.309226932666
user_4530,18,3,137557,0,3095032.5
user_4531,30,9,271093,2,14639022.0
user_4532,60,7,204908,2,5737424.0
user_4533,201,6,198483,0,1855944.9350649351
user_4534,99,2,34680,3,193562.7906976744
user_4535,32,10,208876,2,12128283.870967744
user_4536,97,10,261900,2,7423937.007874016
user_4537,164,4,96841,3,718819.7938144329
user_4538,144,3,30453,3,189018.6206896552
user_4539,13,8,248590,2,16649748.837209303
user_454,3,9,233005,2,22876854.545454543
user_4540,388,2,50408,1,86827.17703349282
user_4541,180,7,223718,2,2684616.0
user_4542,53,5,93062,0,2018212.0481927712
user_4543,113,4,114999,0,1158031.8881118882
user_4544,40,10,228722,2,11762845.714285716
user_4545,29,10,290380,2,17718101.694915254
user_4546,25,9,274123,2,16148336.727272727
user_4547,145,10,262042,2,5390578.285714286
user_4548,37,3,64689,3,1042748.0597014925
user_4549,97,9,219738,2,5605914.330708661
user_455,25,9,230429,2,13574362.909090908
user_4550,447,1,33011,1,24913.96226415094
user_4551,236,6,141956,0,1152725.4135338345
user_4552,473,3,59879,1,128567.23658051691
user_4554,53,3,78835,3,1025804.8192771084
user_4555,3,6,196645,0,12871309.09090909
user_4556,185,2,72183,3,241729.11627906977
user_4557,26,7,182455,0,8210475.0
user_4558,145,6,127354,0,1571912.2285714287
user_456,36,5,134317,0,3663190.9090909087
user_4560,629,5,158991,1,434269.80273141124
user_4561,623,1,31355,1,17286.06431852986
user_4562,92,4,68413,3,807497.7049180329
user_4563,11,9,232744,2,18392452.68292683
user_4564,65,7,186738,0,4953471.157894737
user_4565,266,2,28274,3,68774.59459459459
user_4566,422,1,18136,1,14444.601769911505
user_4567,29,4,96594,3,2357548.474576271
user_457,103,8,253823,2,5496317.593984962
user_4570,195,10,277198,2,4435168.0
user_4571,208,9,199562,2,2716726.3865546216
user_4572,186,3,29043,3,145215.0
user_4574,44,8,208256,2,8105098.378378378
user_4575,219,7,193929,0,1962654.939759036
user_4576,236,1,14944,3,20224.962406015038
user_4577,42,5,119241,0,2981025.0
user_4578,81,8,191631,2,4972047.567567567
user_4579,162,5,161357,0,1512721.875
user_458,419,2,69133,1,110859.15367483297
user_4582,72,7,251911,2,6223683.529411765
user_4583,33,10,197841,2,11305200.0
user_4584,71,5,94621,0,1686314.8514851485
user_4585,135,9,207716,2,4078786.909090909
user_4587,724,1,20263,1,9674.641909814323
user_4588,38,9,204627,2,9749874.705882354
user_4589,117,4,163910,0,1605648.9795918367
user_459,7,5,66730,0,3246324.3243243243
user_4590,496,2,88506,1,121148.89733840303
user_4591,272,2,46941,3,111912.31788079471
user_4592,160,6,118274,0,1344588.6315789474
user_4593,72,7,217321,2,5369107.05882353
user_4594,192,2,65562,3,212633.5135135135
user_4595,19,10,276589,2,20320824.48979592
user_4596,105,6,237992,2,3807872.0
user_4597,108,9,205765,2,4831004.347826087
user_4598,22,10,304998,2,21115246.153846152
user_4599,472,3,76442,1,164456.89243027888
user_46,123,6,180529,0,2548644.7058823532
user_460,148,10,345688,2,6991442.696629213
user_4600,121,4,69818,3,665814.0397350993
user_4601,93,10,233453,2,6832770.731707318
user_4602,114,10,262838,2,6570950.0
user_4603,176,2,82476,3,288265.63106796116
user_4604,37,7,236341,2,8889243.582089553
user_4605,499,3,97215,1,198472.96786389416
user_4606,132,9,161686,2,3233720.0
user_4607,780,2,88908,1,79029.33333333333
user_4608,97,5,106721,0,1512581.1023622048
user_4609,343,4,53874,3,207985.41554959785
user_461,19,9,200598,2,13264031.020408163
user_4610,73,10,252229,2,8815770.873786408
user_4611,28,4,82974,3,2060044.1379310344
user_4612,268,3,108459,3,393072.88590604026
user_4613,190,10,187160,2,3062618.181818182
user_4614,14,8,135806,0,8889120.0
user_4615,40,8,220311,2,9064224.000000002
user_4616,215,6,147771,0,1302797.3877551018
user_4618,363,9,253223,2,2087640.0
user_4619,143,8,193217,2,3216560.4624277456
user_462,93,8,234231,2,5484433.1707317075
user_4620,212,3,100304,3,447637.68595041323
user_4621,21,3,86789,3,1837884.705882353
user_4622,35,6,160125,0,5321076.923076922
user_4623,54,9,212787,2,8207498.571428572
user_4624,121,5,117641,0,1402343.0463576159
user_4625,90,5,75776,3,1136640.0
user_4626,28,5,130222,0,4041372.4137931033
user_4627,78,10,284114,2,9470466.666666666
user_4628,46,3,86474,3,1228841.052631579
user_4629,164,7,241095,2,3131749.4845360825
user_463,144,5,93184,0,963972.4137931034
user_4631,79,3,56112,3,555972.1100917432
user_4632,6,8,164517,0,13161360.0
user_4633,34,7,172283,0,6783643.125
user_4634,109,5,92670,0,1200043.165467626
user_4635,44,8,189436,2,7372644.324324324
user_4636,47,9,200578,2,8439905.454545455
user_4637,69,6,216541,0,4724530.909090909
user_4639,18,8,202156,2,12129360.0
user_464,324,2,59028,3,120056.94915254237
user_4640,200,7,112280,0,1230198.2608695652
user_4641,29,6,186930,0,6843538.983050847
user_4642,264,10,214528,2,2626873.469387755
user_4643,13,9,227981,2,17178103.255813953
user_4644,308,6,114381,0,730955.5029585798
user_4645,333,3,44995,3,133869.4214876033
user_4646,68,5,129046,0,2370232.6530612246
user_4647,71,3,82699,3,884306.1386138614
user_4648,81,5,100725,0,1633378.3783783782
user_4649,47,9,249373,2,10493097.662337663
user_465,21,5,47706,3,1683741.1764705882
user_4650,34,10,266597,2,14996081.25
user_4651,16,5,120538,0,4716704.347826087
user_4652,663,1,24141,1,12540.77922077922
user_4653,57,5,142278,0,2943682.7586206896
user_4654,145,9,280104,2,5185925.485714286
user_4655,280,4,108429,3,503670.1935483871
user_4656,417,2,28365,1,45688.590604026846
user_4657,186,8,223889,2,2985186.6666666665
user_4658,102,7,194925,0,3721295.454545454
user_4659,60,5,143316,0,2866320.0
user_466,39,5,112434,0,2933060.8695652178
user_4660,152,4,134742,0,1066090.5494505495
user_4661,210,4,114853,3,689118.0
user_4662,61,10,239137,2,9460364.835164836
user_4663,13,8,195437,2,13089733.953488372
user_4664,22,7,246209,2,11931666.923076922
user_4665,139,6,170791,0,2182890.8875739644
user_4666,143,4,106393,3,885583.3526011561
user_4667,190,9,249276,2,3671155.6363636367
user_4668,645,1,3246,1,1731.2
user_4669,598,4,132373,1,303530.4458598726
user_467,105,8,231124,2,4930645.333333333
user_4670,699,1,2016,1,995.5555555555555
user_4672,41,9,191809,2,8752974.084507043
user_4673,266,2,42370,3,103062.16216216216
user_4674,54,4,106100,0,1818857.142857143
user_4675,121,7,158251,0,2641010.0662251655
user_4676,7,4,113520,0,4418075.675675675
user_4677,94,10,220205,2,6393048.387096775
user_4678,519,2,85015,1,111495.0819672131
user_4679,49,3,63435,3,867212.6582278481
user_468,209,7,154836,0,1632580.4184100418
user_4680,99,7,243437,2,4755513.488372093
user_4681,7,7,132680,0,9036583.783783784
user_4682,58,10,208578,2,8532736.363636363
user_4683,9,10,270433,2,24963046.153846152
user_4684,6,5,135634,0,6781700.0
user_4685,70,1,7723,3,27802.8
user_4686,6,6,71786,0,4307160.0
user_4687,337,3,78206,3,230142.99727520437
user_4689,131,10,264324,2,5910350.310559006
user_469,205,7,216933,2,2326260.2553191492
user_4690,33,7,174930,0,6997200.0
user_4692,64,2,63114,3,483426.3829787234
user_4693,320,4,122272,3,503061.9428571429
user_4694,115,4,122762,0,1219153.6551724137
user_4695,20,8,139162,0,8015731.200000001
user_4696,24,6,88525,0,3541000.0
user_4697,156,10,298458,2,5776606.451612903
user_4698,58,10,240300,2,9830454.545454545
user_4699,139,10,319626,2,6808601.183431952
user_47,12,8,166699,0,11430788.571428573
user_470,86,9,339228,2,9474988.965517242
user_4700,121,7,207484,2,3462646.8874172186
user_4701,65,6,119150,0,2709094.736842105
user_4702,167,5,113689,0,1038782.7411167513
user_4703,231,1,4896,3,6753.103448275862
user_4704,329,2,69383,3,139152.5348189415
user_4705,11,3,83265,3,2193321.951219512
user_4706,295,4,125640,3,556681.8461538461
user_4707,9,6,220065,0,12188215.384615384
user_4708,255,9,222016,2,2523971.3684210526
user_4709,231,5,101745,3,701689.6551724138
user_471,267,6,139793,0,1016676.3636363636
user_4710,275,4,129463,3,611235.1475409836
user_4711,120,7,211393,2,3551402.4
user_4712,376,1,29759,1,26387.29064039409
user_4713,199,9,237385,2,3358634.9344978165
user_4715,114,3,92253,3,691897.5
user_4716,169,4,93996,3,680172.0603015075
user_4717,231,6,120718,0,999045.5172413794
user_4718,24,7,178790,0,8343533.333333333
user_4719,98,8,198501,2,4466272.5
user_472,65,6,171282,0,3894411.7894736845
user_4720,34,4,108186,0,2434185.0
user_4721,226,4,64830,3,364668.75
user_4722,333,3,56719,3,168750.7438016529
user_4723,42,5,71513,0,1787825.0
user_4724,179,1,3282,3,5653.205741626794
user_4725,26,9,258494,2,14955724.285714285
user_4726,68,1,6016,3,22099.591836734693
user_4727,100,8,195347,2,4327687.384615384
user_473,245,4,113313,3,593348.0727272728
user_4730,46,10,221286,2,10481968.421052633
user_4731,400,1,24695,1,20674.883720930233
user_4732,18,10,261920,2,19644000.0
user_4733,250,5,90867,3,584145.0
user_4734,286,2,55252,3,125890.6329113924
user_4735,24,8,197866,2,10552853.333333334
user_4736,369,4,153622,3,554425.2631578947
user_4737,34,7,155024,0,6104070.0
user_4738,9,9,269455,2,22385492.307692308
user_4739,89,7,171639,0,3634708.2352941176
user_474,418,1,34731,1,27908.839285714286
user_4740,46,10,200674,2,9505610.52631579
user_4741,522,2,35286,1,46025.21739130435
user_4742,24,8,221261,2,11800586.666666666
user_4743,66,2,18275,3,137062.5
user_4744,10,9,260668,2,21114108.0
user_4745,578,2,57382,1,67952.36842105264
user_4746,143,10,250028,2,5202894.797687861
user_4748,249,6,172942,0,1338905.8064516129
user_4749,39,10,233627,2,12189234.782608697
user_475,443,5,122294,1,465389.42917547567
user_4750,72,10,278391,2,9825564.705882354
user_4751,71,9,177124,2,5681997.623762377
user_4753,228,2,17866,3,49858.604651162794
user_4754,160,6,150783,0,1714164.6315789474
user_4755,475,2,26552,1,37856.316831683165
user_4756,226,4,82227,3,462526.875
user_4757,136,8,241445,2,4188925.301204819
user_4758,76,9,210787,2,6442923.396226415
user_476,51,3,65673,3,875640.0
user_4760,390,2,25458,1,43642.28571428572
user_4761,7,10,272206,2,26484908.108108107
user_4762,1,10,187629,2,21789174.193548385
user_4763,76,8,160797,0,4368824.150943397
user_4764,370,2,57379,1,103282.2
user_4765,433,2,41693,1,64835.7667386609
user_4766,52,7,157832,0,4850446.8292682925
user_4767,71,9,205216,2,6583166.732673267
user_4768,120,8,164336,0,3155251.2
user_4769,40,8,137775,0,5668457.142857144
user_477,140,7,130808,0,1939036.2352941176
user_4770,272,1,23487,3,27997.748344370862
user_4771,14,6,206368,0,10130792.727272727
user_4772,288,1,20310,3,22992.45283018868
user_4773,1,5,121354,0,7046361.29032258
user_4774,60,5,84096,0,1681920.0
user_4775,112,7,199182,0,3534779.1549295774
user_4777,197,3,92679,3,440939.7356828194
user_4778,72,10,296711,2,10472152.94117647
user_4779,116,3,99665,3,737247.9452054794
user_478,79,2,42873,3,283197.7981651376
user_4780,54,9,187185,2,7219992.857142857
user_4781,32,9,249438,2,13035147.096774194
user_4782,155,10,246444,2,4795667.027027027
user_4783,54,7,231300,2,6939000.0
user_4784,150,9,186238,2,3352284.0
user_4785,17,10,317718,2,24335846.80851064
user_4786,29,9,222201,2,12202224.40677966
user_4787,107,7,179679,0,3305044.379562044
user_4788,70,4,109517,0,1577044.7999999998
user_4789,14,4,90885,3,2974418.1818181816
user_4790,551,1,11503,1,7127.50430292599
user_4791,193,7,198181,0,2239534.170403587
user_4792,40,8,204373,2,8408489.142857144
user_4793,223,4,23823,3,135593.35968379446
user_4794,268,2,41051,3,99183.62416107382
user_4795,18,6,68267,0,3072015.0
user_4796,72,9,295785,2,9395523.529411765
user_4797,244,6,136030,0,1072353.284671533
user_4798,132,8,245565,2,4365600.0
user_4799,21,10,222178,2,15683152.94117647
user_48,22,9,233694,2,14560933.846153846
user_480,13,10,180333,2,15097646.511627907
user_4800,66,9,305028,2,10294695.0
user_4801,28,6,187097,0,6967750.344827586
user_4802,94,6,242615,2,4226196.774193549
user_4803,30,4,126988,0,3047712.0
user_4804,22,7,154492,0,7486920.0
user_4805,338,2,47993,3,93899.34782608695
user_4806,24,7,164569,0,7679886.666666666
user_4807,216,9,254091,2,3346564.390243903
user_4808,205,6,133570,0,1227707.2340425532
user_4809,199,9,219111,2,3100085.7641921397
user_4810,499,9,273533,2,1675324.9905482042
user_4811,122,1,24407,3,57806.05263157895
user_4812,40,10,262037,2,13476188.571428573
user_4813,77,3,47191,3,476320.3738317757
user_4814,156,1,37399,3,72385.16129032258
user_4815,10,7,222212,2,13999356.0
user_4816,42,10,281844,2,14092200.0
user_4817,86,9,191157,2,5339212.75862069
user_4818,7,9,215627,2,18881931.89189189
user_4819,62,7,197000,0,5396086.956521738
user_482,115,7,146639,0,2548484.689655172
user_4820,96,8,192493,2,4399840.0
user_4821,67,7,136594,0,3548627.628865979
user_4822,321,5,109976,3,563979.4871794872
user_4823,59,5,173590,0,3510808.988764045
user_4824,329,2,26886,3,53921.78272980501
user_4825,28,9,164491,2,9188807.586206896
user_4827,449,3,68750,1,155010.43841336117
user_4828,23,10,254177,2,17264852.83018868
user_4829,70,7,119236,0,3004747.1999999997
user_483,1,3,79599,3,2773126.451612903
user_4830,3,8,205465,2,17931490.909090906
user_4831,246,10,307161,2,4006447.826086957
user_4832,72,2,10941,3,77230.58823529413
user_4833,216,8,206614,2,2418895.6097560977
user_4835,351,7,166122,0,1098759.68503937
user_4836,20,8,201708,2,11618380.8
user_4837,111,6,96791,0,1482755.744680851
user_4838,204,7,198427,0,2136906.153846154
user_4839,6,3,65639,3,1969170.0
user_484,28,6,188825,0,7032103.448275862
user_4840,30,1,38688,3,232128.0
user_4841,4,9,246496,2,23489618.82352941
user_4842,22,8,195297,2,10816449.23076923
user_4843,509,1,26467,1,17677.4025974026
user_4844,298,8,258291,2,2267920.975609756
user_4845,26,5,137233,0,4411060.714285715
user_4846,204,7,207269,2,2232127.6923076925
user_4848,19,7,175448,0,9023040.0
user_4849,192,3,68793,3,334668.64864864864
user_485,56,6,197832,0,4968803.720930233
user_4850,270,4,81574,3,391555.2
user_4851,51,6,152670,0,4071199.9999999995
user_4852,521,2,41075,1,53673.32123411978
user_4853,28,3,77534,3,1443736.551724138
user_4854,59,10,200722,2,8119092.13483146
user_4857,229,5,136175,0,946389.9613899614
user_4858,86,8,292066,2,7251293.793103448
user_4859,272,6,174073,0,1245025.4304635762
user_486,266,9,187018,2,2047088.9189189188
user_4860,57,5,140606,0,2909089.6551724137
user_4861,71,9,236273,2,7579450.693069307
user_4862,249,10,238791,2,3081174.193548387
user_4863,97,5,147731,0,2093825.1968503937
user_4864,25,8,217452,2,11386577.454545453
user_4865,94,8,170511,0,3960255.483870968
user_4869,76,10,209816,2,7125826.41509434
user_487,128,4,123332,0,1124038.4810126582
user_4870,141,8,150723,0,2538492.6315789474
user_4871,235,8,236762,2,2573111.5471698116
user_4872,5,4,119733,0,4926157.714285714
user_4873,82,9,230010,2,6653860.714285715
user_4874,288,2,54429,3,123235.47169811321
user_4875,310,1,31563,3,33419.647058823524
user_4876,77,8,182885,2,4922512.14953271
user_4877,39,10,191219,2,9976643.478260871
user_4878,268,3,89467,3,324242.8187919463
user_4879,15,7,175191,0,9810696.0
user_488,386,3,61748,1,160307.3076923077
user_4880,167,9,287354,2,4726025.177664975
user_4881,29,10,185770,2,11335118.644067796
user_4882,679,1,22757,1,11555.035260930888
user_4883,148,4,43778,3,354159.1011235955
user_4884,1,4,125927,0,5849512.258064516
user_4885,107,3,55162,3,434853.72262773727
user_4886,94,7,215724,2,4384068.387096775
user_4887,84,10,290642,2,9178168.421052633
user_4888,22,6,112119,0,4657250.769230769
user_4889,81,1,38856,3,126019.45945945945
user_489,57,6,155467,0,3859870.3448275863
user_4891,39,4,56889,3,1187248.695652174
user_4892,30,3,110510,3,1989180.0
user_4893,237,6,115346,0,933136.1797752809
user_4894,36,10,282617,2,15415472.727272727
user_4895,242,9,262941,2,3132091.323529412
user_4896,9,10,261262,2,24116492.307692308
user_4897,113,5,104528,0,1315737.062937063
user_4899,190,4,161328,0,1055965.090909091
user_49,350,4,76026,3,288098.5263157895
user_490,77,6,138443,0,2794737.196261682
user_4900,111,9,232220,2,5336119.14893617
user_4901,84,5,124865,0,1971552.6315789474
user_4902,55,6,182212,0,4630328.470588236
user_4903,381,2,65413,1,114592.11678832117
user_4904,22,10,272766,2,18883800.0
user_4905,354,4,135262,3,507232.5
user_4906,150,10,190056,2,3801120.0
user_4907,73,8,180413,2,5044557.669902913
user_4909,339,1,37408,1,36495.60975609756
user_491,17,9,214700,2,14800595.744680852
user_4910,60,7,131481,0,3681468.0
user_4911,219,4,131486,3,760400.9638554216
user_4912,30,9,191849,2,10359846.0
user_4913,1,5,154934,0,8996167.741935482
user_4914,76,6,114738,0,2338057.3584905663
user_4915,236,3,26647,3,108190.82706766916
user_4916,24,8,166978,0,8905493.333333334
user_4917,2,4,82488,3,3711960.0
user_4918,142,10,202886,2,4246451.162790698
user_492,74,9,184070,2,5734488.461538461
user_4920,139,4,114556,3,976098.4615384615
user_4921,177,1,19056,3,33140.86956521739
user_4922,140,2,42826,3,181380.70588235292
user_4924,52,10,254993,2,11194814.634146342
user_4925,14,1,38177,3,312357.2727272727
user_4926,37,8,211048,2,9071914.029850746
user_4927,405,1,21244,1,17581.241379310344
user_4928,340,7,193285,0,1316427.5675675676
user_4929,124,6,136177,0,1910015.0649350649
user_493,366,5,148213,0,673695.4545454546
user_4930,201,3,54837,3,256380.77922077922
user_4931,84,3,80484,3,762480.0
user_4932,225,7,131359,0,1298136.0
user_4933,28,6,194542,0,7245012.413793104
user_4934,108,9,221111,2,5191301.7391304355
user_4935,268,4,155097,0,749462.0134228187
user_4937,51,10,254593,2,11315244.444444444
user_4938,51,5,166527,0,3700599.9999999995
user_4939,521,2,69245,1,90483.48457350272
user_4940,216,1,4959,3,7257.073170731708
user_4941,119,5,119517,0,1443829.5302013422
user_4943,29,6,111402,0,4078446.101694915
user_4944,422,4,88849,1,283058.7610619469
user_4945,109,8,252702,2,5235840.000000001
user_4946,74,9,162284,2,5055770.769230769
user_4947,297,4,88385,3,389218.3486238532
user_4948,16,9,216145,2,15224126.086956523
user_4949,65,8,276159,2,8371978.105263159
user_495,349,3,91993,3,262143.6411609499
user_4951,330,2,19126,3,38252.0
user_4952,45,7,135402,0,4549507.2
user_4953,61,10,249991,2,9889753.846153846
user_4954,136,8,217317,2,3770319.0361445784
user_4955,130,7,196634,0,3096985.5
user_4957,58,10,315693,2,12914713.636363635
user_4958,236,4,85975,3,465428.5714285714
user_4959,5,7,151517,0,10909224.0
user_496,37,9,231626,2,11201018.507462686
user_4960,459,2,12378,1,18225.276073619632
user_4961,32,1,16028,3,93065.80645161291
user_4962,45,2,51353,3,492988.8
user_4963,148,9,308491,2,5615229.438202247
user_4964,12,7,161611,0,9696660.0
user_4965,21,5,94734,0,3343552.941176471
user_4966,148,8,151724,0,2454860.224719101
user_4967,23,7,181833,0,8645644.528301887
user_4968,229,10,354946,2,4933612.355212355
user_4969,7,4,100568,0,3913997.8378378376
user_497,68,8,217594,2,6394599.183673469
user_4970,520,4,128769,1,337140.65454545454
user_4971,43,7,211839,2,7312798.356164383
user_4972,212,3,80104,3,357488.92561983474
user_4973,268,7,263398,2,2227392.4832214764
user_4974,16,10,274881,2,21512426.086956523
user_4975,13,8,201028,2,13464200.930232558
user_4976,768,1,34461,1,15546.315789473683
user_4977,322,4,64580,3,264190.9090909091
user_4978,280,3,108905,3,379410.96774193546
user_4979,38,4,109942,0,2328183.529411765
user_498,268,3,65287,3,236610.60402684563
user_4980,7,8,183935,2,14317102.702702701
user_4981,155,1,19171,3,37305.72972972973
user_4982,254,2,56382,3,142940.28169014084
user_4983,142,8,278074,2,4656122.790697674
user_4984,31,10,325519,2,19210957.37704918
user_4985,688,1,29874,1,14978.607242339833
user_4986,69,6,148340,0,3236509.0909090913
user_4987,55,8,167033,0,5659471.05882353
user_4988,769,1,7539,1,3396.795994993742
user_4989,474,2,74233,1,106047.14285714286
user_499,41,10,230719,2,11698428.169014085
user_4990,22,6,214117,0,8894090.769230768
user_4991,345,4,92269,3,354312.96
user_4992,142,3,92054,3,578013.4883720931
user_4994,229,6,121851,0,1016209.1119691121
user_4995,135,2,73727,3,321717.8181818182
user_4996,270,9,199580,2,2155464.0
user_4997,451,7,146018,0,765000.7484407485
user_4998,127,10,269433,2,6178081.52866242
user_4999,146,6,109134,0,1339371.8181818184
user_5,20,3,66780,3,1442448.0000000002
user_50,7,4,68308,3,2658473.5135135134
user_500,479,1,16478,1,11654.381139489193
user_5000,6,10,266648,2,26664800.0
user_501,94,6,147404,0,2567682.5806451617
user_502,55,8,268956,2,9112862.11764706
user_503,120,3,51064,3,367660.8
user_504,81,3,58686,3,570998.9189189189
user_505,529,3,86777,1,167655.02683363148
user_506,232,7,161869,0,1556907.9389312975
user_507,148,7,174079,0,2464489.213483146
user_508,308,10,219051,2,2333087.573964497
user_509,99,9,211906,2,5322290.23255814
user_51,58,3,98554,3,1209526.3636363635
user_510,31,7,125485,0,5183970.491803279
user_511,34,7,149152,0,5872860.0
user_512,582,2,33749,1,39704.705882352944
user_513,32,3,34763,3,605549.0322580646
user_514,228,3,107325,3,449267.44186046516
user_515,19,6,152669,0,6729898.775510204
user_516,200,10,250926,2,3927537.3913043477
user_517,222,6,137844,0,1181520.0
user_518,805,1,22351,1,9636.359281437126
user_519,89,10,303936,2,9194702.521008404
user_520,43,10,255135,2,12581999.999999998
user_521,297,7,168880,0,1301460.5504587155
user_522,103,3,87323,3,709089.022556391
user_523,64,7,199407,2,5345804.680851064
user_524,173,8,212960,2,3021304.433497537
