client_id,recency,frequency,monetary,cluster
user_3972,11,8,191992,2
user_3973,192,5,139687,0
user_3974,84,5,127777,0
user_3975,116,1,28955,3
user_3976,121,7,197537,0
user_3977,203,6,120469,0
user_3978,154,5,114879,0
user_3979,11,9,194867,2
user_398,41,1,33217,3
user_3980,77,6,175610,0
user_3981,61,8,261914,2
user_3982,123,8,143153,0
user_3983,350,10,232218,2
user_3984,125,8,227645,2
user_3985,227,2,31894,3
user_3986,106,9,156703,2
user_3987,14,8,198260,2
user_3988,248,3,62275,3
user_3989,21,9,253699,2
user_399,87,9,218660,2
user_3990,92,9,204060,2
user_3991,78,3,117417,3
user_3992,242,3,85895,3
user_3993,192,6,147192,0
user_3994,65,4,84784,3
user_3995,19,6,155112,0
user_3996,5,5,159261,0
user_3997,4,10,208667,2
user_3998,48,7,154090,0
user_3999,493,3,33687,1
user_4,378,4,71807,1
user_40,657,3,62246,1
user_400,48,6,128852,0
user_4001,195,8,197338,2
user_4002,54,10,211310,2
user_4003,250,5,139787,0
user_4004,24,3,53817,3
user_4005,165,3,84679,3
user_4006,29,6,157366,0
user_4007,47,6,163170,0
user_4008,150,8,246448,2
user_4009,570,1,49724,1
user_401,21,6,169807,0
user_4010,82,5,117986,0
user_4011,56,8,248325,2
user_4012,341,3,64254,3
user_4014,46,9,260217,2
user_4015,54,2,88829,3
user_4016,64,8,188888,2
user_4017,14,7,264421,2
user_4018,13,8,196196,2
user_402,127,8,135162,0
user_4020,191,3,62860,3
user_4021,62,3,80414,3
user_4022,19,7,181419,0
user_4023,150,5,117506,0
user_4024,42,6,116904,0
user_4025,16,10,259696,2
user_4027,57,7,181208,0
user_4028,264,3,86973,3
user_4029,93,9,320269,2
user_403,310,2,82491,3
user_4031,71,9,271107,2
user_4032,58,4,89733,3
user_4033,34,6,129483,0
user_4034,245,2,29481,3
user_4035,148,1,10538,3
user_4036,2,5,110575,0
user_4037,165,3,21083,3
user_4039,134,9,245965,2
user_404,85,9,172028,2
user_4041,261,3,86620,3
user_4042,149,9,248226,2
user_4043,95,6,143358,0
user_4044,140,6,143218,0
user_4045,161,5,83337,3
user_4046,87,6,202104,0
user_4047,83,7,163993,0
user_4048,24,6,129711,0
user_4049,92,7,193085,0
user_405,37,8,256861,2
user_4050,244,2,51866,3
user_4051,41,10,225419,2
user_4052,194,9,192579,2
user_4053,346,1,5946,1
user_4054,19,10,281139,2
user_4055,38,6,161440,0
user_4056,161,5,94534,0
user_4057,4,7,210096,2
user_406,227,4,101094,3
user_4060,126,8,256023,2
user_4061,53,9,189237,2
user_4062,260,1,8564,3
user_4063,25,7,209886,2
user_4064,252,6,209645,0
user_4065,16,2,40224,3
user_4066,148,9,249778,2
user_4067,440,3,101133,1
user_4068,184,4,64687,3
user_4069,75,5,99901,0
user_4070,77,2,38406,3
user_4072,178,8,241420,2
user_4074,7,6,212320,0
user_4075,150,9,265810,2
user_4076,38,6,175975,0
user_4077,45,9,217957,2
user_4078,79,1,6373,3
user_4079,135,8,194341,2
user_408,16,2,29422,3
user_4080,317,1,4944,3
user_4081,69,4,35858,3
user_4082,552,1,4780,1
user_4083,188,7,211641,2
user_4084,375,1,1680,1
user_4085,178,10,236142,2
user_4086,41,6,155124,0
user_4088,485,2,34386,1
user_4089,635,1,11189,1
user_409,27,9,288499,2
user_4090,38,8,249023,2
user_4091,183,9,257402,2
user_4092,133,7,225133,2
user_4093,82,4,100733,3
user_4094,164,2,75117,3
user_4095,18,6,63234,0
user_4096,266,6,157576,0
user_4097,34,7,119834,0
user_4098,13,10,184133,2
user_4099,42,6,150257,0
user_41,8,9,139468,0
user_4100,164,2,71600,3
user_4101,145,6,157503,0
user_4102,236,4,54997,3
user_4104,100,5,176030,0
user_4105,375,9,283800,2
user_4106,14,6,107172,0
user_4107,131,3,76127,3
user_4108,77,6,197951,0
user_4109,10,9,140916,0
user_411,51,4,133310,0
user_4110,271,3,116761,3
user_4111,116,5,143686,0
user_4112,18,9,225143,2
user_4113,309,8,114815,0
user_4114,32,10,268112,2
user_4115,313,3,41605,3
user_4116,375,6,205974,0
user_4117,375,2,44031,1
user_4118,93,5,110587,0
user_4119,252,4,109503,3
user_412,157,6,132892,0
user_4120,15,7,190246,0
user_4121,98,7,242593,2
user_4122,144,10,262597,2
user_4123,51,4,43554,3
user_4124,155,2,43565,3
user_4125,108,5,169007,0
user_4126,12,9,260518,2
user_4127,554,2,65990,1
user_4128,138,9,211615,2
user_4129,85,8,181052,2
user_413,28,10,195962,2
user_4130,180,7,108784,0
user_4131,20,10,256697,2
user_4133,462,1,3749,1
user_4134,77,8,150685,0
user_4136,126,6,176432,0
user_4137,53,6,137884,0
user_4138,113,8,215780,2
user_4139,293,3,53637,3
user_4140,88,9,192603,2
user_4141,148,8,148610,0
user_4142,315,6,130263,0
user_4143,4,9,232152,2
user_4144,41,3,48944,3
user_4145,65,4,111777,0
user_4146,22,10,218165,2
user_4147,412,5,191394,0
user_4148,12,9,253881,2
user_4149,22,10,263616,2
user_415,230,2,57732,3
user_4150,266,1,41773,3
user_4151,30,9,178553,2
user_4152,182,6,179770,0
user_4153,573,2,49890,1
user_4154,173,6,162720,0
user_4155,7,4,96004,0
user_4156,29,10,263306,2
user_4157,158,10,192102,2
user_4158,139,9,241744,2
user_4159,761,1,44410,1
user_416,132,9,186829,2
user_4160,343,2,78313,3
user_4161,293,4,146079,3
user_4162,100,8,179846,2
user_4163,453,7,165276,0
user_4165,200,5,174855,0
user_4166,171,7,146193,0
user_4167,32,6,183077,0
user_4168,299,10,237892,2
user_4169,89,9,273349,2
user_417,206,8,217087,2
user_4170,233,1,37568,3
user_4172,3,9,216025,2
user_4173,168,2,23213,3
user_4174,93,9,197939,2
user_4175,484,3,44278,1
user_4176,487,1,49109,1
user_4177,87,8,260909,2
user_4178,98,9,236550,2
user_4179,25,9,297498,2
user_4180,160,4,130384,0
user_4181,55,10,231895,2
user_4182,321,3,14741,3
user_4183,114,8,174412,0
user_4184,163,3,59828,3
user_4185,93,2,2505,3
user_4186,150,6,155635,0
user_4187,61,10,292465,2
user_4188,98,6,155309,0
user_4189,400,5,76202,1
user_419,175,2,18728,3
user_4190,561,1,15633,1
user_4191,449,1,13574,1
user_4192,120,9,259139,2
user_4193,236,6,116289,0
user_4194,394,1,28918,1
user_4195,195,4,135797,0
user_4196,95,7,183995,0
user_4197,3,4,81678,3
user_4198,68,1,1852,3
user_4199,195,3,35244,3
user_42,45,3,89951,3
user_420,158,7,212327,2
user_4200,48,5,152440,0
user_4202,89,9,208089,2
user_4203,46,7,172469,0
user_4204,211,1,31588,3
user_4205,18,7,168159,0
user_4206,15,5,70275,0
user_4207,236,6,207323,0
user_4208,434,2,59597,1
user_4209,49,10,253188,2
user_421,212,9,252232,2
user_4210,474,3,83589,1
user_4211,36,2,47842,3
user_4212,404,4,89394,1
user_4213,35,10,332050,2
user_4214,188,1,14891,3
user_4215,55,7,133316,0
user_4216,7,6,100872,0
user_4217,423,10,235678,2
user_4218,344,2,77779,3
user_4219,56,5,136347,0
user_422,2,7,205492,2
user_4220,22,5,101418,0
user_4221,145,5,122354,0
user_4222,19,10,212705,2
user_4223,492,1,32812,1
user_4224,178,4,117374,3
user_4225,31,9,245874,2
user_4226,311,2,43630,3
user_4227,19,5,155400,0
user_4228,61,7,210429,2
user_4229,78,5,144697,0
user_423,36,8,185825,2
user_4230,12,9,253825,2
user_4231,140,10,251357,2
user_4232,79,3,64100,3
user_4233,19,8,189787,2
user_4235,72,10,227041,2
user_4236,457,5,132614,1
user_4237,488,3,94071,1
user_4238,91,5,165201,0
user_4239,439,4,77204,1
user_424,108,1,14258,3
user_4240,141,4,141474,0
user_4241,16,2,16212,3
user_4242,18,5,155897,0
user_4243,73,7,141663,0
user_4244,277,5,159032,0
user_4245,169,1,31057,3
user_4247,189,5,153802,0
user_4248,132,8,169490,0
user_4249,523,5,124045,1
user_425,43,2,47006,3
user_4250,396,3,48732,1
user_4251,175,7,179120,0
user_4252,88,2,7014,3
user_4253,174,5,115046,0
user_4254,656,1,37039,1
user_4255,4,9,255401,2
user_4256,631,1,46587,1
user_4258,274,3,62888,3
user_4259,507,2,39422,1
user_426,112,5,167818,0
user_4260,82,9,283407,2
user_4261,148,9,273416,2
user_4262,78,5,79319,0
user_4263,4,6,210424,0
user_4264,381,2,27581,1
user_4265,27,5,165421,0
user_4266,570,1,4860,1
user_4267,197,2,37688,3
user_4268,13,10,199129,2
user_427,15,10,256398,2
user_4270,105,1,40708,3
user_4272,204,1,44910,3
user_4273,402,2,24993,1
user_4274,458,2,33880,1
user_4275,25,7,163296,0
user_4277,73,4,74563,3
user_4278,416,1,47908,1
user_4279,375,3,66613,1
user_428,111,5,149205,0
user_4280,66,10,190943,2
user_4281,303,1,5146,3
user_4283,457,3,62098,1
user_4284,101,9,248697,2
user_4285,535,3,57700,1
user_4286,95,10,159726,2
user_4287,73,1,21597,3
user_4288,131,10,305341,2
user_429,83,10,356906,2
user_4290,12,7,128344,0
user_4292,606,1,38910,1
user_4293,78,10,341176,2
user_4294,338,2,47835,3
user_4295,230,2,14590,3
user_4296,223,1,30977,3
user_4297,417,5,95164,1
user_4299,114,9,212723,2
user_43,118,6,160480,0
user_430,24,8,196420,2
user_4300,64,10,137046,2
user_4301,348,4,73692,3
user_4302,771,1,38381,1
user_4303,678,1,33486,1
user_4304,33,6,110192,0
user_4305,37,10,179704,2
user_4306,117,9,210184,2
user_4308,106,6,215069,0
user_4309,211,1,6672,3
user_431,445,3,93278,1
user_4310,68,8,212066,2
user_4311,77,4,115574,0
user_4312,158,5,111778,0
user_4313,18,9,238406,2
user_4314,151,8,193768,2
user_4315,481,1,24064,1
user_4316,49,7,136966,0
user_4317,277,5,70634,3
user_4318,110,8,227639,2
user_4319,220,4,49497,3
user_432,284,4,96839,3
user_4321,121,2,50020,3
user_4322,84,6,155122,0
user_4323,56,7,224852,2
user_4324,337,2,27986,3
user_4325,129,4,141128,0
user_4326,142,4,94884,3
user_4328,291,1,31873,3
user_4329,7,7,146514,0
user_433,38,10,219504,2
user_4331,174,2,52769,3
user_4332,10,4,100339,0
user_4333,288,5,92896,3
user_4334,29,7,219329,2
user_4336,342,10,315001,2
user_4337,164,9,189657,2
user_4338,49,4,78494,3
user_4339,29,8,169686,0
user_434,37,6,171760,0
user_4340,51,4,132269,0
user_4341,51,6,170308,0
user_4342,6,7,208640,2
user_4343,575,1,26257,1
user_4344,211,10,239131,2
user_4345,35,4,65732,3
user_4346,56,7,195396,0
user_4347,485,1,2494,1
user_4348,31,9,244612,2
user_4349,132,5,144044,0
user_435,49,3,65450,3
user_4350,23,2,22876,3
user_4351,78,10,316933,2
user_4352,180,4,47925,3
user_4353,92,2,55236,3
user_4355,34,8,160302,0
user_4356,34,8,92538,0
user_4358,91,9,259717,2
user_4359,230,5,95852,3
user_436,250,2,68636,3
user_4360,110,2,31651,3
user_4361,72,8,234722,2
user_4362,11,8,163269,0
user_4363,17,8,185280,2
user_4364,114,4,89203,3
user_4365,3,8,224540,2
user_4366,373,8,123061,0
user_4367,75,8,190806,2
user_4369,49,10,270466,2
user_437,14,10,242938,2
user_4370,104,5,97306,0
user_4371,92,8,228030,2
user_4372,312,3,97948,3
user_4374,213,1,16445,3
user_4376,88,6,118549,0
user_4377,215,6,143895,0
user_4378,154,5,132336,0
user_4379,93,7,141042,0
user_438,539,2,66585,1
user_4380,53,2,40267,3
user_4381,181,9,155720,2
user_4382,70,8,256209,2
user_4383,339,4,74082,3
user_4385,186,2,15738,3
user_4386,402,3,110619,1
user_4387,461,1,23106,1
user_4389,79,6,157522,0
user_439,23,5,96734,0
user_4390,93,3,62625,3
user_4391,85,1,37701,3
user_4393,288,3,59773,3
user_4394,92,10,198225,2
user_4396,101,7,236714,2
user_4398,131,6,199081,0
user_4399,34,8,225870,2
user_440,115,7,262104,2
user_4400,4,10,307726,2
user_4401,328,3,96961,3
user_4402,64,9,262904,2
user_4403,81,8,176243,2
user_4404,12,10,280037,2
user_4405,56,9,233057,2
user_4406,137,6,164285,0
user_4407,147,4,69460,3
user_4408,61,6,123031,0
user_4409,766,1,14691,1
user_441,37,7,175620,0
user_4410,298,4,102048,3
user_4411,164,4,69513,3
user_4412,186,6,201990,0
user_4413,312,3,92741,3
user_4414,91,7,165619,0
user_4415,41,8,231354,2
user_4416,100,9,285383,2
user_4417,262,9,167080,2
user_4418,83,3,87827,3
user_4419,11,4,76646,3
user_442,264,2,58116,3
user_4420,118,3,83717,3
user_4421,293,3,83890,3
user_4422,410,5,91145,1
user_4423,25,5,162943,0
user_4424,421,3,73170,1
user_4425,259,1,28027,3
user_4426,6,4,117313,0
user_4428,74,9,265495,2
user_4429,37,8,203510,2
user_443,464,4,122736,1
user_4430,45,5,121821,0
user_4431,262,4,85008,3
user_4432,132,6,59423,0
user_4433,47,9,285508,2
user_4434,162,5,140321,0
user_4436,25,3,88791,3
user_4437,40,3,58547,3
user_4438,75,6,212559,0
user_4439,200,4,86261,3
user_444,30,10,176351,2
user_4440,85,1,41424,3
user_4441,192,6,139031,0
user_4442,5,9,163131,2
user_4443,28,6,78857,0
user_4444,145,6,120174,0
user_4445,45,9,167192,2
user_4446,123,9,248381,2
user_4447,201,6,183476,0
user_4448,144,10,318333,2
user_4449,402,3,53730,1
user_445,118,6,157826,0
user_4450,28,8,222295,2
user_4451,494,3,95581,1
user_4452,262,3,47089,3
user_4453,111,3,25968,3
user_4454,354,4,144049,3
user_4455,165,9,303176,2
user_4456,62,10,235435,2
user_4457,427,1,27518,1
user_4458,252,7,142054,0
user_446,74,5,152443,0
user_4461,190,4,86982,3
user_4462,15,6,154727,0
user_4463,703,2,20754,1
user_4464,141,4,85888,3
user_4465,239,7,151875,0
user_4466,475,1,42221,1
user_4467,19,5,85431,0
user_4468,33,2,67153,3
user_4469,24,8,241536,2
user_447,370,2,24609,1
user_4470,122,7,128516,0
user_4471,95,8,227467,2
user_4472,22,3,116138,3
user_4473,109,4,100918,3
user_4474,260,2,71939,3
user_4475,93,1,15449,3
user_4476,175,10,324592,2
user_4477,46,8,230363,2
user_4478,70,2,44773,3
user_4479,168,3,36055,3
user_448,521,2,40864,1
user_4480,512,4,64667,1
user_4481,48,10,306007,2
user_4483,102,4,72717,3
user_4484,480,1,49408,1
user_4485,59,9,187040,2
user_4486,238,8,220647,2
user_4487,72,9,178522,2
user_4489,126,8,233412,2
user_449,16,7,174617,0
user_4490,742,1,10667,1
user_4491,159,9,296673,2
user_4492,605,1,16699,1
user_4493,20,6,134761,0
user_4494,21,10,275363,2
user_4495,41,8,159769,0
user_4496,15,4,97855,0
user_4497,44,5,163326,0
user_4498,769,1,45282,1
user_4499,46,6,172166,0
user_45,421,4,53197,1
user_4500,150,3,89917,3
user_4501,447,3,79552,1
user_4502,240,9,257481,2
user_4503,49,2,89038,3
user_4504,35,10,232099,2
user_4505,238,2,32824,3
user_4506,124,9,316750,2
user_4507,12,7,220836,2
user_4509,438,1,40517,1
user_4510,269,4,96657,3
user_4511,162,5,124590,0
user_4512,184,5,113543,0
user_4513,41,8,283825,2
user_4514,167,10,334362,2
user_4515,145,4,106705,3
user_4516,120,6,123383,0
user_4517,211,9,223677,2
user_4519,169,3,84460,3
user_452,463,3,84790,1
user_4520,66,5,119741,0
user_4521,752,1,24135,1
user_4522,202,6,168903,0
user_4523,533,1,6383,1
user_4524,489,1,34838,1
user_4525,92,8,234803,2
user_4526,115,4,55893,3
user_4527,194,4,52233,3
user_4528,116,10,282452,2
user_4529,74,6,175811,0
user_453,371,1,48205,1
user_4530,18,3,137557,0
user_4531,30,9,271093,2
user_4532,60,7,204908,2
user_4533,201,6,198483,0
user_4534,99,2,34680,3
user_4535,32,10,208876,2
user_4536,97,10,261900,2
user_4537,164,4,96841,3
user_4538,144,3,30453,3
user_4539,13,8,248590,2
user_454,3,9,233005,2
user_4540,388,2,50408,1
user_4541,180,7,223718,2
user_4542,53,5,93062,0
user_4543,113,4,114999,0
user_4544,40,10,228722,2
user_4545,29,10,290380,2
user_4546,25,9,274123,2
user_4547,145,10,262042,2
user_4548,37,3,64689,3
user_4549,97,9,219738,2
user_455,25,9,230429,2
user_4550,447,1,33011,1
user_4551,236,6,141956,0
user_4552,473,3,59879,1
user_4554,53,3,78835,3
user_4555,3,6,196645,0
user_4556,185,2,72183,3
user_4557,26,7,182455,0
user_4558,145,6,127354,0
user_456,36,5,134317,0
user_4560,629,5,158991,1
user_4561,623,1,31355,1
user_4562,92,4,68413,3
user_4563,11,9,232744,2
user_4564,65,7,186738,0
user_4565,266,2,28274,3
user_4566,422,1,18136,1
user_4567,29,4,96594,3
user_457,103,8,253823,2
user_4570,195,10,277198,2
user_4571,208,9,199562,2
user_4572,186,3,29043,3
user_4574,44,8,208256,2
user_4575,219,7,193929,0
user_4576,236,1,14944,3
user_4577,42,5,119241,0
user_4578,81,8,191631,2
user_4579,162,5,161357,0
user_458,419,2,69133,1
user_4582,72,7,251911,2
user_4583,33,10,197841,2
user_4584,71,5,94621,0
user_4585,135,9,207716,2
user_4587,724,1,20263,1
user_4588,38,9,204627,2
user_4589,117,4,163910,0
user_459,7,5,66730,0
user_4590,496,2,88506,1
user_4591,272,2,46941,3
user_4592,160,6,118274,0
user_4593,72,7,217321,2
user_4594,192,2,65562,3
user_4595,19,10,276589,2
user_4596,105,6,237992,2
user_4597,108,9,205765,2
user_4598,22,10,304998,2
user_4599,472,3,76442,1
user_46,123,6,180529,0
user_460,148,10,345688,2
user_4600,121,4,69818,3
user_4601,93,10,233453,2
user_4602,114,10,262838,2
user_4603,176,2,82476,3
user_4604,37,7,236341,2
user_4605,499,3,97215,1
user_4606,132,9,161686,2
user_4607,780,2,88908,1
user_4608,97,5,106721,0
user_4609,343,4,53874,3
user_461,19,9,200598,2
user_4610,73,10,252229,2
user_4611,28,4,82974,3
user_4612,268,3,108459,3
user_4613,190,10,187160,2
user_4614,14,8,135806,0
user_4615,40,8,220311,2
user_4616,215,6,147771,0
user_4618,363,9,253223,2
user_4619,143,8,193217,2
user_462,93,8,234231,2
user_4620,212,3,100304,3
user_4621,21,3,86789,3
user_4622,35,6,160125,0
user_4623,54,9,212787,2
user_4624,121,5,117641,0
user_4625,90,5,75776,3
user_4626,28,5,130222,0
user_4627,78,10,284114,2
user_4628,46,3,86474,3
user_4629,164,7,241095,2
user_463,144,5,93184,0
user_4631,79,3,56112,3
user_4632,6,8,164517,0
user_4633,34,7,172283,0
user_4634,109,5,92670,0
user_4635,44,8,189436,2
user_4636,47,9,200578,2
user_4637,69,6,216541,0
user_4639,18,8,202156,2
user_464,324,2,59028,3
user_4640,200,7,112280,0
user_4641,29,6,186930,0
user_4642,264,10,214528,2
user_4643,13,9,227981,2
user_4644,308,6,114381,0
user_4645,333,3,44995,3
user_4646,68,5,129046,0
user_4647,71,3,82699,3
user_4648,81,5,100725,0
user_4649,47,9,249373,2
user_465,21,5,47706,3
user_4650,34,10,266597,2
user_4651,16,5,120538,0
user_4652,663,1,24141,1
user_4653,57,5,142278,0
user_4654,145,9,280104,2
user_4655,280,4,108429,3
user_4656,417,2,28365,1
user_4657,186,8,223889,2
user_4658,102,7,194925,0
user_4659,60,5,143316,0
user_466,39,5,112434,0
user_4660,152,4,134742,0
user_4661,210,4,114853,3
user_4662,61,10,239137,2
user_4663,13,8,195437,2
user_4664,22,7,246209,2
user_4665,139,6,170791,0
user_4666,143,4,106393,3
user_4667,190,9,249276,2
user_4668,645,1,3246,1
user_4669,598,4,132373,1
user_467,105,8,231124,2
user_4670,699,1,2016,1
user_4672,41,9,191809,2
user_4673,266,2,42370,3
user_4674,54,4,106100,0
user_4675,121,7,158251,0
user_4676,7,4,113520,0
user_4677,94,10,220205,2
user_4678,519,2,85015,1
user_4679,49,3,63435,3
user_468,209,7,154836,0
user_4680,99,7,243437,2
user_4681,7,7,132680,0
user_4682,58,10,208578,2
user_4683,9,10,270433,2
user_4684,6,5,135634,0
user_4685,70,1,7723,3
user_4686,6,6,71786,0
user_4687,337,3,78206,3
user_4689,131,10,264324,2
user_469,205,7,216933,2
user_4690,33,7,174930,0
user_4692,64,2,63114,3
user_4693,320,4,122272,3
user_4694,115,4,122762,0
user_4695,20,8,139162,0
user_4696,24,6,88525,0
user_4697,156,10,298458,2
user_4698,58,10,240300,2
user_4699,139,10,319626,2
user_47,12,8,166699,0
user_470,86,9,339228,2
user_4700,121,7,207484,2
user_4701,65,6,119150,0
user_4702,167,5,113689,0
user_4703,231,1,4896,3
user_4704,329,2,69383,3
user_4705,11,3,83265,3
user_4706,295,4,125640,3
user_4707,9,6,220065,0
user_4708,255,9,222016,2
user_4709,231,5,101745,3
user_471,267,6,139793,0
user_4710,275,4,129463,3
user_4711,120,7,211393,2
user_4712,376,1,29759,1
user_4713,199,9,237385,2
user_4715,114,3,92253,3
user_4716,169,4,93996,3
user_4717,231,6,120718,0
user_4718,24,7,178790,0
user_4719,98,8,198501,2
user_472,65,6,171282,0
user_4720,34,4,108186,0
user_4721,226,4,64830,3
user_4722,333,3,56719,3
user_4723,42,5,71513,0
user_4724,179,1,3282,3
user_4725,26,9,258494,2
user_4726,68,1,6016,3
user_4727,100,8,195347,2
user_473,245,4,113313,3
user_4730,46,10,221286,2
user_4731,400,1,24695,1
user_4732,18,10,261920,2
user_4733,250,5,90867,3
user_4734,286,2,55252,3
user_4735,24,8,197866,2
user_4736,369,4,153622,3
user_4737,34,7,155024,0
user_4738,9,9,269455,2
user_4739,89,7,171639,0
user_474,418,1,34731,1
user_4740,46,10,200674,2
user_4741,522,2,35286,1
user_4742,24,8,221261,2
user_4743,66,2,18275,3
user_4744,10,9,260668,2
user_4745,578,2,57382,1
user_4746,143,10,250028,2
user_4748,249,6,172942,0
user_4749,39,10,233627,2
user_475,443,5,122294,1
user_4750,72,10,278391,2
user_4751,71,9,177124,2
user_4753,228,2,17866,3
user_4754,160,6,150783,0
user_4755,475,2,26552,1
user_4756,226,4,82227,3
user_4757,136,8,241445,2
user_4758,76,9,210787,2
user_476,51,3,65673,3
user_4760,390,2,25458,1
user_4761,7,10,272206,2
user_4762,1,10,187629,2
user_4763,76,8,160797,0
user_4764,370,2,57379,1
user_4765,433,2,41693,1
user_4766,52,7,157832,0
user_4767,71,9,205216,2
user_4768,120,8,164336,0
user_4769,40,8,137775,0
user_477,140,7,130808,0
user_4770,272,1,23487,3
user_4771,14,6,206368,0
user_4772,288,1,20310,3
user_4773,1,5,121354,0
user_4774,60,5,84096,0
user_4775,112,7,199182,0
user_4777,197,3,92679,3
user_4778,72,10,296711,2
user_4779,116,3,99665,3
user_478,79,2,42873,3
user_4780,54,9,187185,2
user_4781,32,9,249438,2
user_4782,155,10,246444,2
user_4783,54,7,231300,2
user_4784,150,9,186238,2
user_4785,17,10,317718,2
user_4786,29,9,222201,2
user_4787,107,7,179679,0
user_4788,70,4,109517,0
user_4789,14,4,90885,3
user_4790,551,1,11503,1
user_4791,193,7,198181,0
user_4792,40,8,204373,2
user_4793,223,4,23823,3
user_4794,268,2,41051,3
user_4795,18,6,68267,0
user_4796,72,9,295785,2
user_4797,244,6,136030,0
user_4798,132,8,245565,2
user_4799,21,10,222178,2
user_48,22,9,233694,2
user_480,13,10,180333,2
user_4800,66,9,305028,2
user_4801,28,6,187097,0
user_4802,94,6,242615,2
user_4803,30,4,126988,0
user_4804,22,7,154492,0
user_4805,338,2,47993,3
user_4806,24,7,164569,0
user_4807,216,9,254091,2
user_4808,205,6,133570,0
user_4809,199,9,219111,2
user_4810,499,9,273533,2
user_4811,122,1,24407,3
user_4812,40,10,262037,2
user_4813,77,3,47191,3
user_4814,156,1,37399,3
user_4815,10,7,222212,2
user_4816,42,10,281844,2
user_4817,86,9,191157,2
user_4818,7,9,215627,2
user_4819,62,7,197000,0
user_482,115,7,146639,0
user_4820,96,8,192493,2
user_4821,67,7,136594,0
user_4822,321,5,109976,3
user_4823,59,5,173590,0
user_4824,329,2,26886,3
user_4825,28,9,164491,2
user_4827,449,3,68750,1
user_4828,23,10,254177,2
user_4829,70,7,119236,0
user_483,1,3,79599,3
user_4830,3,8,205465,2
user_4831,246,10,307161,2
user_4832,72,2,10941,3
user_4833,216,8,206614,2
user_4835,351,7,166122,0
user_4836,20,8,201708,2
user_4837,111,6,96791,0
user_4838,204,7,198427,0
user_4839,6,3,65639,3
user_484,28,6,188825,0
user_4840,30,1,38688,3
user_4841,4,9,246496,2
user_4842,22,8,195297,2
user_4843,509,1,26467,1
user_4844,298,8,258291,2
user_4845,26,5,137233,0
user_4846,204,7,207269,2
user_4848,19,7,175448,0
user_4849,192,3,68793,3
user_485,56,6,197832,0
user_4850,270,4,81574,3
user_4851,51,6,152670,0
user_4852,521,2,41075,1
user_4853,28,3,77534,3
user_4854,59,10,200722,2
user_4857,229,5,136175,0
user_4858,86,8,292066,2
user_4859,272,6,174073,0
user_486,266,9,187018,2
user_4860,57,5,140606,0
user_4861,71,9,236273,2
user_4862,249,10,238791,2
user_4863,97,5,147731,0
user_4864,25,8,217452,2
user_4865,94,8,170511,0
user_4869,76,10,209816,2
user_487,128,4,123332,0
user_4870,141,8,150723,0
user_4871,235,8,236762,2
user_4872,5,4,119733,0
user_4873,82,9,230010,2
user_4874,288,2,54429,3
user_4875,310,1,31563,3
user_4876,77,8,182885,2
user_4877,39,10,191219,2
user_4878,268,3,89467,3
user_4879,15,7,175191,0
user_488,386,3,61748,1
user_4880,167,9,287354,2
user_4881,29,10,185770,2
user_4882,679,1,22757,1
user_4883,148,4,43778,3
user_4884,1,4,125927,0
user_4885,107,3,55162,3
user_4886,94,7,215724,2
user_4887,84,10,290642,2
user_4888,22,6,112119,0
user_4889,81,1,38856,3
user_489,57,6,155467,0
user_4891,39,4,56889,3
user_4892,30,3,110510,3
user_4893,237,6,115346,0
user_4894,36,10,282617,2
user_4895,242,9,262941,2
user_4896,9,10,261262,2
user_4897,113,5,104528,0
user_4899,190,4,161328,0
user_49,350,4,76026,3
user_490,77,6,138443,0
user_4900,111,9,232220,2
user_4901,84,5,124865,0
user_4902,55,6,182212,0
user_4903,381,2,65413,1
user_4904,22,10,272766,2
user_4905,354,4,135262,3
user_4906,150,10,190056,2
user_4907,73,8,180413,2
user_4909,339,1,37408,1
user_491,17,9,214700,2
user_4910,60,7,131481,0
user_4911,219,4,131486,3
user_4912,30,9,191849,2
user_4913,1,5,154934,0
user_4914,76,6,114738,0
user_4915,236,3,26647,3
user_4916,24,8,166978,0
user_4917,2,4,82488,3
user_4918,142,10,202886,2
user_492,74,9,184070,2
user_4920,139,4,114556,3
user_4921,177,1,19056,3
user_4922,140,2,42826,3
user_4924,52,10,254993,2
user_4925,14,1,38177,3
user_4926,37,8,211048,2
user_4927,405,1,21244,1
user_4928,340,7,193285,0
user_4929,124,6,136177,0
user_493,366,5,148213,0
user_4930,201,3,54837,3
user_4931,84,3,80484,3
user_4932,225,7,131359,0
user_4933,28,6,194542,0
user_4934,108,9,221111,2
user_4935,268,4,155097,0
user_4937,51,10,254593,2
user_4938,51,5,166527,0
user_4939,521,2,69245,1
user_4940,216,1,4959,3
user_4941,119,5,119517,0
user_4943,29,6,111402,0
user_4944,422,4,88849,1
user_4945,109,8,252702,2
user_4946,74,9,162284,2
user_4947,297,4,88385,3
user_4948,16,9,216145,2
user_4949,65,8,276159,2
user_495,349,3,91993,3
user_4951,330,2,19126,3
user_4952,45,7,135402,0
user_4953,61,10,249991,2
user_4954,136,8,217317,2
user_4955,130,7,196634,0
user_4957,58,10,315693,2
user_4958,236,4,85975,3
user_4959,5,7,151517,0
user_496,37,9,231626,2
user_4960,459,2,12378,1
user_4961,32,1,16028,3
user_4962,45,2,51353,3
user_4963,148,9,308491,2
user_4964,12,7,161611,0
user_4965,21,5,94734,0
